onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-151	ses-2	1	1.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	255.0	4.333	1.695
n/a	n/a	sub-151	ses-2	1	2.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	6.03	2.0	8.03	2.0	255.0	10.333	1.695
n/a	n/a	sub-151	ses-2	1	3.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	12.03	2.0	14.03	2.0	255.0	16.333	1.695
n/a	n/a	sub-151	ses-2	1	4.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	18.03	2.0	20.03	2.0	255.0	22.333	1.695
n/a	n/a	sub-151	ses-2	1	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.029	2.0	26.029	2.0	255.0	28.332	1.695
n/a	n/a	sub-151	ses-2	1	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.029	2.0	32.029	2.0	255.0	34.332	1.695
n/a	n/a	sub-151	ses-2	1	7.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	36.029	2.0	38.029	2.0	255.0	40.332	1.695
n/a	n/a	sub-151	ses-2	1	8.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	42.029	2.0	44.029	2.0	255.0	46.332	1.695
n/a	n/a	sub-151	ses-2	1	9.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	48.029	2.0	50.029	2.0	255.0	52.332	1.695
n/a	n/a	sub-151	ses-2	1	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.028	2.0	56.028	2.0	255.0	58.331	1.695
n/a	n/a	sub-151	ses-2	1	11.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	60.028	2.0	62.028	2.0	255.0	64.331	1.695
n/a	n/a	sub-151	ses-2	1	12.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	66.028	2.0	68.028	2.0	255.0	70.331	1.695
n/a	n/a	sub-151	ses-2	1	13.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	72.028	2.0	74.028	2.0	255.0	76.331	1.695
n/a	n/a	sub-151	ses-2	1	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.027	2.0	80.027	2.0	255.0	82.33	1.695
n/a	n/a	sub-151	ses-2	1	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.027	2.0	86.027	2.0	255.0	88.33	1.695
n/a	n/a	sub-151	ses-2	1	16.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	90.027	2.0	92.027	2.0	255.0	94.33	1.695
n/a	n/a	sub-151	ses-2	1	17.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	96.027	2.0	98.027	2.0	255.0	100.33	1.695
n/a	n/a	sub-151	ses-2	1	18.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	102.027	2.0	104.027	2.0	255.0	106.33	1.695
n/a	n/a	sub-151	ses-2	1	19.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	108.026	2.0	110.026	2.0	255.0	112.329	1.695
